last_name,first_name,full_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,icpsr_id,wikipedia_id
Hinson,Ashley,Ashley Hinson,1983-06-27,F,rep,IA,1,Republican,,1429 Longworth House Office Building Washington DC 20515-1501,202-225-2911,,RepAshleyHinson,,,,H001091,,,,,456816,168783,Ashley Hinson,,Ashley Hinson
Miller-Meeks,Mariannette,Mariannette Miller-Meeks,1955-09-06,F,rep,IA,2,Republican,,1716 Longworth House Office Building Washington DC 20515-1502,202-225-6576,,RepMMM,,,,M001215,,,,,456817,103294,Mariannette Miller-Meeks,,Mariannette Miller-Meeks
Feenstra,Randy,Randy Feenstra,1969-01-14,M,rep,IA,4,Republican,,1440 Longworth House Office Building Washington DC 20515-1504,202-225-4426,,RepFeenstra,,,,F000446,,,,,456818,103301,Randy Feenstra,,Randy Feenstra
Newman,Marie,Marie Newman,1964-04-13,F,rep,IL,3,Democrat,,1022 Longworth House Office Building Washington DC 20515-1303,202-225-5701,,RepMarieNewman,,,,N000192,,,,,456819,,,,Marie Newman
Miller,Mary,Mary E. Miller,1959-08-27,F,rep,IL,15,Republican,,1529 Longworth House Office Building Washington DC 20515-1315,202-225-5271,,RepMaryMiller,,,,M001211,,,,,456820,,,,Mary Miller (politician)
Mrvan,Frank,Frank J. Mrvan,1969-04-16,M,rep,IN,1,Democrat,,1607 Longworth House Office Building Washington DC 20515-1401,202-225-2461,,RepMrvan,,,,M001214,,,,,456821,,,,Frank J. Mrvan
Spartz,Victoria,Victoria Spartz,1978-10-06,F,rep,IN,5,Republican,,1523 Longworth House Office Building Washington DC 20515-1405,202-225-2276,,RepSpartz,,,,S000929,,,,,456822,,,,Victoria Spartz
Mann,Tracey,Tracey Mann,1976-12-17,M,rep,KS,1,Republican,,522 Cannon House Office Building Washington DC 20515-1601,202-225-2715,,RepMann,,,,M000871,,,,,456823,,,,Tracey Mann
LaTurner,Jacob,Jake LaTurner,1988-02-17,M,rep,KS,2,Republican,,1630 Longworth House Office Building Washington DC 20515-1602,202-225-6601,,RepLaTurner,,,,L000266,,,,,456824,,,,Jake LaTurner
Auchincloss,Jake,Jake Auchincloss,1988-01-29,M,rep,MA,4,Democrat,,1524 Longworth House Office Building Washington DC 20515-2104,202-225-5931,,RepAuchincloss,,,,A000148,,,,,456825,,,,Jake Auchincloss
Meijer,Peter,Peter Meijer,1988-01-10,M,rep,MI,3,Republican,,1508 Longworth House Office Building Washington DC 20515-2203,202-225-3831,,RepMeijer,,,,M001186,,,,,456826,,,,Peter Meijer
McClain,Lisa,Lisa C. McClain,1966-04-07,F,rep,MI,10,Republican,,218 Cannon House Office Building Washington DC 20515-2210,202-225-2106,,RepLisaMcClain,,,,M001136,,,,,456827,,Lisa McClain,,Lisa McClain
Fischbach,Michelle,Michelle Fischbach,1965-11-03,F,rep,MN,7,Republican,,1237 Longworth House Office Building Washington DC 20515-2307,202-225-2165,,RepFischbach,,,,F000470,,,,,456828,,Michelle Fischbach,,Michelle Fischbach
Bush,Cori,Cori Bush,1976-07-21,F,rep,MO,1,Democrat,,1016 Longworth House Office Building Washington DC 20515-2501,202-225-2406,,RepCori,,,,B001224,,,,,456829,,Cori Bush,,Cori Bush
Rosendale,Matthew,Matthew M. Rosendale,1960-07-07,M,rep,MT,0,Republican,,1037 Longworth House Office Building Washington DC 20515-2600,202-225-3211,,RepRosendale,,,,R000103,,,,,456830,120815,Matthew Rosendale,,Matt Rosendale
Ross,Deborah,Deborah K. Ross,1963-06-20,F,rep,NC,2,Democrat,,1208 Longworth House Office Building Washington DC 20515-3302,202-225-3032,,RepDeborahRoss,,,,R000305,,,,,456831,,Deborah Ross,,Deborah K. Ross
Manning,Kathy,Kathy E. Manning,1956-12-03,F,rep,NC,6,Democrat,,415 Cannon House Office Building Washington DC 20515-3306,202-225-3065,,RepKManning,,,,M001135,,,,,456832,,,,Kathy Manning
Cawthorn,David,Madison Cawthorn,1995-08-01,M,rep,NC,11,Republican,,102 Cannon House Office Building Washington DC 20515-3311,202-225-6401,,RepCawthorn,,,,C001104,,,,,456833,,Madison Cawthorn,,Madison Cawthorn
Herrell,Yvette,Yvette Herrell,1964-03-16,F,rep,NM,2,Republican,,1305 Longworth House Office Building Washington DC 20515-3102,202-225-2365,,RepHerrell,,,,H001084,,,,,456834,121681,Yvette Herrell,,Yvette Herrell
Leger Fernandez,Teresa,Teresa Leger Fernandez,1959-07-01,F,rep,NM,3,Democrat,,1432 Longworth House Office Building Washington DC 20515-3103,202-225-6190,,RepTeresaLF,,,,L000273,,,,,456835,,,,Teresa Leger Fernandez
Garbarino,Andrew,Andrew R. Garbarino,1984-09-27,M,rep,NY,2,Republican,,1516 Longworth House Office Building Washington DC 20515-3202,202-225-7896,,RepGarbarino,,,,G000597,,,,,456836,,,,Andrew Garbarino
Malliotakis,Nicole,Nicole Malliotakis,1980-11-11,F,rep,NY,11,Republican,,417 Cannon House Office Building Washington DC 20515-3211,202-225-3371,,RepMalliotakis,,,,M000317,,,,,456837,,,,Nicole Malliotakis
Torres,Ritchie,Ritchie Torres,1988-03-12,M,rep,NY,15,Democrat,,317 Cannon House Office Building Washington DC 20515-3215,202-225-4361,,RepRitchie,,,,T000486,,,,,456838,,Ritchie Torres,,Ritchie Torres
Bowman,Jamaal,Jamaal Bowman,1976-04-01,M,rep,NY,16,Democrat,,1605 Longworth House Office Building Washington DC 20515-3216,202-225-2464,,RepBowman,,,,B001223,,,,,456839,,Jamaal Bowman,,Jamaal Bowman
Jones,Mondaire,Mondaire Jones,1987-05-18,M,rep,NY,17,Democrat,,1017 Longworth House Office Building Washington DC 20515-3217,202-225-6506,,RepJones,,,,J000306,,,,,456840,,Mondaire Jones,,Mondaire Jones
Bice,Stephanie,Stephanie I. Bice,1973-11-11,F,rep,OK,5,Republican,,1223 Longworth House Office Building Washington DC 20515-3605,202-225-2132,,RepBice,,,,B000740,,,,,456841,,Stephanie Bice,,Stephanie Bice
Bentz,Cliff,Cliff Bentz,1952-01-12,M,rep,OR,2,Republican,,1239 Longworth House Office Building Washington DC 20515-3702,202-225-6730,,RepBentz,,,,B000668,,,,,456842,,,,Cliff Bentz
Mace,Nancy,Nancy Mace,1977-12-04,F,rep,SC,1,Republican,,212 Cannon House Office Building Washington DC 20515-4001,202-225-3176,,RepNancyMace,,,,M000194,,,,,456843,,Nancy Mace,,Nancy Mace
Harshbarger,Diana,Diana Harshbarger,1960-01-01,F,rep,TN,1,Republican,,167 Cannon House Office Building Washington DC 20515-4201,202-225-6356,,RepHarshbarger,,,,H001086,,,,,456844,,,,Diana Harshbarger
Fallon,Patrick,Pat Fallon,1967-12-19,M,rep,TX,4,Republican,,1118 Longworth House Office Building Washington DC 20515-4304,202-225-6673,,RepPatFallon,,,,F000246,,,,,456845,,,,Pat Fallon
Pfluger,August,August Pfluger,1978-12-28,M,rep,TX,11,Republican,,1531 Longworth House Office Building Washington DC 20515-4311,202-225-3605,,RepPfluger,,,,P000048,,,,,456846,,,,August Pfluger
Jackson,Ronny,Ronny Jackson,1967-05-04,M,rep,TX,13,Republican,,118 Cannon House Office Building Washington DC 20515-4313,202-225-3706,,RepRonnyJackson,,,,J000304,,,,,456847,,Ronny Jackson,,Ronny Jackson
Nehls,Troy,Troy E. Nehls,1968-04-07,M,rep,TX,22,Republican,,1104 Longworth House Office Building Washington DC 20515-4322,202-225-5951,,RepTroyNehls,,,,N000026,,,,,456848,188334,Troy Nehls,,Troy Nehls
Gonzales,Ernest,Tony Gonzales,1980-10-10,M,rep,TX,23,Republican,,1009 Longworth House Office Building Washington DC 20515-4323,202-225-4511,,RepTonyGonzales,,,,G000594,,,,,456849,,,,
Van Duyne,Beth,Beth Van Duyne,1970-11-16,F,rep,TX,24,Republican,,1337 Longworth House Office Building Washington DC 20515-4324,202-225-6605,,RepBethVanDuyne,,,,V000134,,,,,456850,79150,Beth Van Duyne,,Beth Van Duyne
Moore,Blake,Blake D. Moore,1980-06-22,M,rep,UT,1,Republican,,1320 Longworth House Office Building Washington DC 20515-4401,202-225-0453,,RepBlakeMoore,,,,M001213,,,,,456851,,,,Blake Moore
Owens,Clarence,Burgess Owens,1951-08-02,M,rep,UT,4,Republican,,1039 Longworth House Office Building Washington DC 20515-4404,202-225-3011,,RepBurgessOwens,,,,O000086,,,,,456852,,Burgess Owens,,Burgess Owens
Good,Robert,Bob Good,1965-09-11,M,rep,VA,5,Republican,,1213 Longworth House Office Building Washington DC 20515-4605,202-225-4711,,RepBobGood,,,,G000595,,,,,456853,,,,Bob Good
Strickland,Marilyn,Marilyn Strickland,1962-09-25,F,rep,WA,10,Democrat,,1004 Longworth House Office Building Washington DC 20515-4710,202-225-9740,,RepStricklandWA,,,,S001159,,,,,456854,,,,Marilyn Strickland
Fitzgerald,Scott,Scott Fitzgerald,1963-11-16,M,rep,WI,5,Republican,,1507 Longworth House Office Building Washington DC 20515-4905,202-225-5101,,,,,,F000471,,,,,456855,3446,,,Scott L. Fitzgerald
Padilla,Alejandro,Alex Padilla,1973-03-22,M,sen,CA,,Democrat,,B03 Russell Senate Office Building Washington DC 20510,202-224-3553,,SenAlexPadilla,,,,P000145,,,S413,,456856,,Alex Padilla,,Alex Padilla
Ossoff,Jon,Jon Ossoff,1987-02-16,M,sen,GA,,Democrat,,825 B&C Hart Senate Office Building Washington DC 20510,202-224-3521,,,,,,O000174,,,S414,,456857,,Jon Ossoff,,Jon Ossoff
Warnock,Raphael,Raphael G. Warnock,1969-07-23,M,sen,GA,,Democrat,,B40D Dirksen Senate Office Building Washington DC 20510,202-224-3643,,SenatorWarnock,,,,W000790,,,S415,,456858,,Raphael Warnock,,Raphael Warnock
